STORE_ID,CUSTOMER_ID,STORE_NAME,STORE_ADDRESS,STORE_ZIPCODE,STORE_STATE,STORE_STATE_DESC,STORE_CITY,STORE_COUNTRY,STORE_PHONE,STORE_EMAIL,STORE_WEBSITE,STORE_USER_RATING,STORE_WIFI,STORE_DRIVE_THRU,STORE_SERVICE_CENTER,STORE_SPECIALITY,STORE_SUPER,STORE_LATITUDE,STORE_LONGITUDE
7392,7392,West Summer Fall,1698 S Queen St,17403,PA,Pennsylvania,York,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,0,0,1,0,NULL,NULL
7393,7393,Store Hot Store,45 E Main St,06001,CT,Connecticut,Avon,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,1,1,0,0,NULL,NULL
7394,7394,Import Summer Cents,354 Devon Way Rd,37890,TN,Tennessee,White Pine,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,0,1,0,0,NULL,NULL
7395,7395,USA Spring .com, 1 Fenwick Place,NULL,NULL,NULL, London,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,1,0,0,1,0,51.4654154,-0.1283291
7396,7396,Associates Group Goods,12-16 Albyn Pl,NULL,NULL,NULL,Aberdeen,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,0,0,0,1,57.1429054,-2.115187
7397,7397,Main South Main,530 Washington St,02072,MA,Massachusetts,Stoughton,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,1,0,0,0,0,NULL,NULL
7398,7398,West Cents .com,206 Kaysinger Rd,65441,MO,Missouri,Bourbon,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,1,1,1,0,NULL,NULL
7399,7399,General Urban Fall,15 Valley Cir,19711,DE,Delaware,Newark,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,1,0,1,0,0,NULL,NULL
7400,7400,Goods Design North,5564 NW 27th Blvd,32053,FL,Florida,Jennings,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,0,1,0,0,NULL,NULL
7401,7401,Cold Group Enterprise,16 Leslie Ln,67056,KS,Kansas,Halstead,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,0,0,0,0,NULL,NULL
7402,7402,Fall USA Best,491 Bantam Rd,06759,CT,Connecticut,Litchfield,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,1,1,0,1,NULL,NULL
7403,7403,Modern No.1 Inc,101 N Kankakee St,60481,IL,Illinois,Wilmington,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,0,1,0,0,NULL,NULL
7404,7404,Group Inc East,516 N Beaman St,37914,TN,Tennessee,Knoxville,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,0,0,1,1,NULL,NULL
7405,7405,Best Enterprise First,521 Main St,07024,NJ,New Jersey,Fort Lee,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,0,0,0,0,NULL,NULL
7406,7406,Associates Store Main,764 Hancock St,02170,MA,Massachusetts,Quincy,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,0,0,1,0,0,NULL,NULL
7407,7407,South Modern Design,Hirwaun Industrial Estate,NULL,NULL,NULL,Aberdare,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,1,1,1,0,0,0,51.74401,-3.53993
7408,7408,Old Cents Urban,7612 Stonecroft Park Dr,28226,NC,North Carolina,Charlotte,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,0,1,0,0,NULL,NULL
7409,7409,The Best Hot,1 Queens Gardens,NULL,NULL,NULL,Aberdeen,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,1,1,0,0,57.1431642,-2.1272134
7410,7410,Urban Import Winter,11 St Machar Rd,NULL,NULL,NULL,Aberdeen,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,1,0,0,0,57.1665638,-2.1123726
7411,7411,Old New General,1002 E 12th St,64801,MO,Missouri,Joplin,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,1,0,0,1,1,NULL,NULL
7412,7412,General Fall Best,5105 NW 19th Ter,73127,OK,Oklahoma,Oklahoma City,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,0,1,0,1,0,NULL,NULL
7413,7413,No.1 Summer Enterprise,215 Main St,03060,NH,New Hampshire,Nashua,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,0,1,0,0,NULL,NULL
7414,7414,New Summer .com,528 Leacrest Pl W,43081,OH,Ohio,Westerville,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,1,1,0,0,1,0,NULL,NULL
7415,7415,Urban New Group,1693 E Armstrong Rd,95242,CA,California,Lodi,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,0,1,1,0,0,NULL,NULL
7416,7416,Export West Import,302 Gloucester St,31520,GA,Georgia,Brunswick,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,1,1,0,0,NULL,NULL
7417,7417,Cents South Cold,296 Mary St,15314,PA,Pennsylvania,Bentleyville,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,1,0,0,0,NULL,NULL
7418,7418,Associates Hot Fall,244 W Clark St,56007,MN,Minnesota,Albert Lea,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,0,0,0,0,NULL,NULL
7419,7419,Old Rural Winter,119 Victoria St Dyce,NULL,NULL,NULL,Aberdeen,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,1,0,0,0,57.2060197,-2.1895755
7420,7420,Summer .com North,11 Bay Cove Dr,32579,FL,Florida,Shalimar,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,0,0,1,0,NULL,NULL
7421,7421,New Summer Import,15711 N 103rd Way,85255,AZ,Arizona,Scottsdale,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,1,0,0,0,0,NULL,NULL
7422,7422,Group Store Export,9248 1/2 Slauson Ave,90660,CA,California,Pico Rivera,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,1,1,1,0,NULL,NULL
7423,7423,Export Store Spring,130 Kingswood Dr,35806,AL,Alabama,Huntsville,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,0,1,0,0,NULL,NULL
7424,7424,Group Spring First,2737 Harriet Ave,55408,MN,Minnesota,Minneapolis,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,0,0,0,0,NULL,NULL
7425,7425,Lead Goods Associates,204 Ballymore Rd,19064,PA,Pennsylvania,Springfield,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,0,0,0,0,NULL,NULL
7426,7426,Rural Export North,3311 Toledo Ter Ste A6,20782,MD,Maryland,Hyattsville,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,0,1,1,0,0,NULL,NULL
7427,7427,Goods Export No.1,23 Wayside Rd,01581,MA,Massachusetts,Westborough,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,0,1,0,0,0,NULL,NULL
7428,7428,Urban Cold General,5416 Watercress Pl,21045,MD,Maryland,Columbia,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,1,0,1,0,NULL,NULL
7429,7429,Rural Lead Goods,3135 Stonehurst Ct,21727,MD,Maryland,Emmitsburg,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,1,1,1,0,0,NULL,NULL
7430,7430,Old Export Summer,35 York Pl,NULL,NULL,NULL,Aberdeen,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,0,0,1,0,0,57.1457781,-2.0790749
7431,7431,Goods .com Rural,653 Bent Oak Dr,63367,MO,Missouri,Lake Saint Louis,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,0,1,1,0,NULL,NULL
7432,7432,Fall East Best,1040 Richards St,96813,HI,Hawaii,Honolulu,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,0,1,0,1,0,NULL,NULL
7433,7433,.com Winter Spring,10062 Cincinnati Columbus Rd,45241,OH,Ohio,Cincinnati,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,1,0,1,0,0,NULL,NULL
7434,7434,.com .com Best,1906 Rambling Ridge Ln Apt T1,21209,MD,Maryland,Baltimore,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,1,1,1,1,0,0,NULL,NULL
7435,7435,First Import USA,2531 E Whitmore Ave S,95307,CA,California,Ceres,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,1,1,0,0,NULL,NULL
7436,7436,Dollar Summer Export,412 2nd St,95501,CA,California,Eureka,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,1,1,0,0,NULL,NULL
7437,7437,West South Fall,1120 Chateau Dr,19382,PA,Pennsylvania,West Chester,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,0,0,0,1,NULL,NULL
7438,7438,Associates Inc Hot,1405 Rhode Island Ave NW,20005,DC,District of Columbia,Washington,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,0,1,0,0,NULL,NULL
7439,7439,Modern Inc Inc,1799 Post Road East,06880,CT,Connecticut,Westport,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,1,0,0,0,1,0,NULL,NULL
7440,7440,Fall Associates Cents,1100 W Artesia Blvd,90220,CA,California,Compton,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,0,1,1,0,0,NULL,NULL
7441,7441,USA Rural Associates,651 Dick Rd,14043,NY,New York,Depew,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,0,0,0,1,NULL,NULL
7442,7442,First Export Goods,1126 US Highway 321 Bus S,29180,SC,South Carolina,Winnsboro,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,0,1,1,0,NULL,NULL
7443,7443,Spring No.1 Rural,1319 N Longstreet St,29556,SC,South Carolina,Kingstree,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,0,0,1,1,NULL,NULL
7444,7444,New .com South,208 BI LO Blvd,29607,SC,South Carolina,Greenville,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,1,0,0,0,1,NULL,NULL
7445,7445,.com Design Dollar,2121 E Walnut Ave,30721,GA,Georgia,Dalton,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,0,0,1,1,0,NULL,NULL
7446,7446,Summer Rural Urban,1063 W Patrick St,21702,MD,Maryland,Frederick,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,1,0,0,0,NULL,NULL
7447,7447,Import Old Best,6300 shefiff Rd Ste d-546,20785,MD,Maryland,Landover,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,1,0,1,0,0,1,NULL,NULL
7448,7448,Spring Fall Inc,35 Regent Quay    Scotland,NULL,NULL,NULL,Aberdeen,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,0,1,1,0,57.1464069,-2.0911981
7449,7449,.com Cold First,1310 Moore St,16652,PA,Pennsylvania,Huntingdon,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,0,1,0,0,NULL,NULL
7450,7450,Main North Main,RR 1 Box 587,16625,PA,Pennsylvania,Claysburg,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,1,0,0,1,NULL,NULL
7451,7451,West The The,10 Pilgrim Hill Rd,02360,MA,Massachusetts,Plymouth,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,0,0,1,0,NULL,NULL
7452,7452,New Group Import,91 Auburn St,04103,ME,Maine,Portland,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,0,0,1,1,NULL,NULL
7453,7453,Store Design General,Gallows Hill Ln,NULL,NULL,NULL,Abbots Langley,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,1,1,1,0,0,51.702313,-0.425605
7454,7454,Cold South Old,13435 US Highway 1,32958,FL,Florida,Sebastian,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,0,1,0,0,NULL,NULL
7455,7455,Export Export No.1,1411 S Babcock St,32901,FL,Florida,Melbourne,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,0,0,1,1,0,NULL,NULL
7456,7456,Cold Design Import,1611 E Greenville St,29621,SC,South Carolina,Anderson,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,1,0,0,1,1,1,NULL,NULL
7457,7457,North New Fall,2250 S Ferdon Blvd,32536,FL,Florida,Crestview,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,0,1,1,0,0,NULL,NULL
7458,7458,Urban Spring USA,2301 State Road 524,32926,FL,Florida,Cocoa,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,0,1,0,0,NULL,NULL
7459,7459,Cents East Inc,243 Bayshore Blvd,33606,FL,Florida,Tampa,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,0,1,1,1,NULL,NULL
7460,7460,Goods First Export,3003 Yamato Rd Ste C9,33434,FL,Florida,Boca Raton,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,0,0,1,0,0,NULL,NULL
7461,7461,USA Design Export,3446 Winder Hwy,30542,GA,Georgia,Flowery Branch,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,1,1,1,0,NULL,NULL
7462,7462,Group Lead .com,3690 Bee Ridge Rd,34233,FL,Florida,Sarasota,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,0,0,0,0,NULL,NULL
7463,7463,.com The North,460 Horizon Dr Ste 100,30024,GA,Georgia,Suwanee,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,0,0,1,0,NULL,NULL
7464,7464,Old Cents East,482 E Altamonte Dr,32701,FL,Florida,Altamonte Springs,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,0,0,0,0,NULL,NULL
7465,7465,Modern First Cold,5500 Abercorn St,31405,GA,Georgia,Savannah,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,1,0,0,0,NULL,NULL
7466,7466,Best Dollar .com,555 NE 5th Ave,33483,FL,Florida,Delray Beach,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,0,0,1,0,NULL,NULL
7467,7467,Summer East Import,6320 Lake Oconee Pkwy,30642,GA,Georgia,Greensboro,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,1,1,1,0,0,0,NULL,NULL
7468,7468,General Group Urban,9510 SW 160th St,33157,FL,Florida,Miami,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,0,0,0,1,0,NULL,NULL
7469,7469,Hot Goods Store,267 Kappa Dr,15238,PA,Pennsylvania,Pittsburgh,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,1,1,0,0,NULL,NULL
7470,7470,Urban Spring First,Unit 31201 Doral Dr,44514,OH,Ohio,Youngstown,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,1,0,0,0,NULL,NULL
7471,7471,Inc South Cold,850 S Cypress St,90631,CA,California,La Habra,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,1,1,1,1,0,0,NULL,NULL
7472,7472,.com Urban Design,1210 Bethlehem Pike,19454,PA,Pennsylvania,North Wales,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,0,0,0,1,NULL,NULL
7473,7473,West North Old,13536 Poway Rd,92064,CA,California,Poway,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,0,0,0,0,0,NULL,NULL
7474,7474,Goods Associates Old,1651 Broadway St,80302,CO,Colorado,Boulder,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,0,0,0,0,NULL,NULL
7475,7475,Dollar Enterprise Dollar,2103 Carlisle Blvd NE,87110,NM,New Mexico,Albuquerque,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,1,1,1,1,NULL,NULL
7476,7476,Goods No.1 Summer,2218 Greenville Ave,75206,TX,Texas,Dallas,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,0,1,1,0,1,NULL,NULL
7477,7477,Goods USA Old,278 Washington St,02481,MA,Massachusetts,Wellesley Hills,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,1,1,1,0,NULL,NULL
7478,7478,Export West Group,17 Rose St Aberdeen,NULL,NULL,NULL,Aberdeen,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,1,0,1,0,57.145104,-2.1121308
7479,7479,USA Old Group,4880 Freeport Blvd,95822,CA,California,Sacramento,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,1,1,0,0,NULL,NULL
7480,7480,Cents No.1 Design,Ste C107601 Kasold Dr,66049,KS,Kansas,Lawrence,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,0,0,1,1,NULL,NULL
7481,7481,West Import Main,425 Chesapeake St SE,20032,DC,District of Columbia,Washington,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,0,1,0,1,0,NULL,NULL
7482,7482,Lead Export Hot,1001 6th St NW,55901,MN,Minnesota,Rochester,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,0,0,0,0,NULL,NULL
7483,7483,North The .com,9827 Cortana Pl,70815,LA,Louisiana,Baton Rouge,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,0,0,0,0,NULL,NULL
7484,7484,Urban Dollar The,220 W Central Ave,31750,GA,Georgia,Fitzgerald,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,0,0,0,0,NULL,NULL
7485,7485,Export Associates Export,1511 Rainbow Dr,35901,AL,Alabama,Gadsden,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,1,1,0,0,NULL,NULL
7486,7486,Export Associates East,23 W Baseline Rd Ste 1,85283,AZ,Arizona,Tempe,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,1,1,1,0,NULL,NULL
7487,7487,East Group General,1500 Poinsett Hwy,29609,SC,South Carolina,Greenville,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,1,1,0,0,NULL,NULL
7488,7488,The Summer Group,5101 Vernon Ave S Ste 2A,55436,MN,Minnesota,Minneapolis,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,0,0,1,0,NULL,NULL
7489,7489,Cold Fall Cold,100 Spalding Vlg,30223,GA,Georgia,Griffin,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,0,0,0,0,NULL,NULL
7490,7490,Associates Best North,12050 Highway 92,30188,GA,Georgia,Woodstock,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,0,1,0,0,NULL,NULL
7491,7491,Design Urban Associates,1701 Tamarack Rd,43055,OH,Ohio,Newark,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,0,0,1,0,NULL,NULL
7492,7492,Associates Hot Store,19245 David Memorial Dr,77385,TX,Texas,Shenendoah,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,1,1,0,0,NULL,NULL
7493,7493,General General Export,2129 S Main St,43311,OH,Ohio,Bellefontaine,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,1,1,0,1,0,0,NULL,NULL
7494,7494,Winter Modern Store,442 Keeler Pkwy,81001,CO,Colorado,Pueblo,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,1,1,1,0,NULL,NULL
7495,7495,North No.1 South,520 N 35th St,40212,KY,Kentucky,Louisville,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,0,1,0,0,0,NULL,NULL
7496,7496,West USA New, 3 Wath Road,NULL,NULL,NULL, Barnsley,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,0,0,0,1,0,53.5175734,-1.3872918
7497,7497,Urban New Fall, 29 Market St,NULL,NULL,NULL, Barnsley,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,0,1,0,0,0,53.5774453,-1.4135075
7498,7498,Export West Export,778 Morris Tpke,07078,NJ,New Jersey,Short Hills,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,1,0,0,1,1,0,NULL,NULL
7499,7499,General USA Cents,Executive Plaza 10 Parsonage Rd Ste 205,08837,NJ,New Jersey,Edison,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,1,0,0,1,NULL,NULL
7500,7500,Hot .com Urban,4701 Dahlia St Ste A,80216,CO,Colorado,Denver,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,0,1,1,0,0,NULL,NULL
7501,7501,New Main USA,6624 Raytown Rd,64133,MO,Missouri,Raytown,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,0,0,1,0,0,NULL,NULL
7502,7502,Spring Dollar Associates,2601 Camino del Sol,93030,CA,California,Oxnard,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,0,0,1,0,NULL,NULL
7503,7503,Store Goods Winter,42 Beauchamp Dr,21921,MD,Maryland,Elkton,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,1,1,0,0,NULL,NULL
7504,7504,General Modern East,11309 W 95th St,66214,KS,Kansas,Overland Park,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,0,1,1,0,0,NULL,NULL
7505,7505,North The Store,2605 Laporte Ave,46383,IN,Indiana,Valparaiso,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,1,1,0,0,NULL,NULL
7506,7506,.com Old Store,51 Water St Ste 333,97520,OR,Oregon,Ashland,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,1,1,0,0,NULL,NULL
7507,7507,Group Winter Inc,620 W 81st Ave,46410,IN,Indiana,Merrillville,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,1,1,0,0,NULL,NULL
7508,7508,Fall Rural No.1,827 N Hairston Rd Ste A,30083,GA,Georgia,Stone Mountain,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,1,0,0,1,NULL,NULL
7509,7509,Fall Best South,570 W Chicago Ave,28373,NC,North Carolina,Pinebluff,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,0,1,1,0,NULL,NULL
7510,7510,Export Spring Cents,5130 Highway 86,35040,AL,Alabama,Calera,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,0,0,0,0,NULL,NULL
7511,7511,Cents Main Store,216 N Douglas Ave,73106,OK,Oklahoma,Oklahoma City,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,0,0,1,0,0,NULL,NULL
7512,7512,Lead Modern New,979 Tebeau St,31501,GA,Georgia,Waycross,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,1,1,0,0,NULL,NULL
7513,7513,New Main Inc,120 N Topanga Canyon Blvd Ste 111,90290,CA,California,Topanga,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,0,1,0,0,NULL,NULL
7514,7514,Design Goods Cold,615 Ramblewood Rd,77079,TX,Texas,Houston,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,1,1,1,0,NULL,NULL
7515,7515,Summer Rural The,12838 New Hampshire Ave,20904,MD,Maryland,Silver Spring,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,0,0,0,0,NULL,NULL
7516,7516,Inc Goods Enterprise,12289 Main St,71404,LA,Louisiana,Atlanta,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,0,0,0,0,NULL,NULL
7517,7517,Cents Old South,507 Canvasback Rd,28117,NC,North Carolina,Mooresville,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,1,1,1,1,NULL,NULL
7518,7518,No.1 .com General,10201 66th St,33782,FL,Florida,Pinellas Park,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,0,1,1,0,NULL,NULL
7519,7519,Hot East Modern,2090 S Nova Rd,32119,FL,Florida,Daytona Beach,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,1,1,1,0,0,NULL,NULL
7520,7520,Rural Fall Summer,11 Duff St,NULL,NULL,NULL,Aberdeen,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,1,0,1,0,57.1523935,-2.0886753
7521,7521,Modern Group The,421 E Main St,08805,NJ,New Jersey,Bound Brook,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,0,0,0,0,NULL,NULL
7522,7522,Inc Lead General,9420 W Sahara Ave Ste 102,89117,NV,Nevada,Las Vegas,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,0,0,0,0,NULL,NULL
7523,7523,Main Lead Old,15215 Southwest Fwy,77478,TX,Texas,Sugar Land,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,1,1,0,0,0,NULL,NULL
7524,7524,Export General South,28 Allegheny Ave Ste 1303,21204,MD,Maryland,Towson,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,0,1,0,0,NULL,NULL
7525,7525,Urban Old West,29673 Northwestern Hwy,48034,MI,Michigan,Southfield,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,0,1,1,0,0,NULL,NULL
7526,7526,Group Export Export,7931 N NC Highway 150,27295,NC,North Carolina,Lexington,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,1,1,0,0,0,NULL,NULL
7527,7527,Modern General New,249 Middle Country Rd,11784,NY,New York,Selden,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,1,0,1,1,0,NULL,NULL
7528,7528,Store Lead Export, 1 Doyce St Southwark St,NULL,NULL,NULL, London,United Kingdom,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,0,0,0,1,0,51.5030048,-0.0965808
7529,7529,General USA West,4849 Ronda St,33146,FL,Florida,Coral Gables,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,3,0,0,0,1,0,NULL,NULL
7530,7530,Export The Modern,7443 Starvalley Dr,28210,NC,North Carolina,Charlotte,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,0,1,0,0,NULL,NULL
7531,7531,Cents First Design,427 Meadowview Dr,28607,NC,North Carolina,Boone,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,1,0,0,0,0,0,NULL,NULL
7532,7532,East Hot Inc,14921 Williston Ln,55345,MN,Minnesota,Minnetonka,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,4,1,0,0,1,0,NULL,NULL
7533,7533,.com No.1 Modern,28 Executive Park Ste 200,92614,CA,California,Irvine,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,0,0,0,0,NULL,NULL
7534,7534,Cold USA Group,219 Berlin Rd,08034,NJ,New Jersey,Cherry Hill,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,5,0,0,0,0,0,NULL,NULL
7535,7535,Enterprise No.1 General,3298 Grand St,77703,TX,Texas,Beaumont,USA,1.888.537.8135,info@microstrategy.com,www.microstrategy.com,2,0,0,1,1,0,NULL,NULL
