ORDER_ID,RUSH_CHARGE
130708,5
130741,5
130751,5
130799,5
130819,5
130839,5
130885,5
130899,5
130906,5
130909,5
130944,5
130999,5
131050,5
131053,5
131054,5
131096,5
131098,5
131120,5
131123,5
131162,5
131180,5
131225,5
131248,5
131262,5
131303,5
131305,5
131338,5
131358,5
131359,5
131369,5
131384,5
131394,5
131413,5
131417,5
131425,5
131457,5
131522,5
131537,5
131541,5
131554,5
131572,5
131595,5
131605,5
131639,5
131641,5
131663,5
131676,5
131701,5
131727,5
131810,5
131815,5
131827,5
131877,5
131950,5
131970,5
131979,5
132008,5
132037,5
132039,5
132041,5
132097,5
132107,5
132148,5
132182,5
132202,5
132225,5
132277,5
132279,5
132293,5
132323,5
132327,5
132348,5
132349,5
132355,5
132385,5
132397,5
132406,5
132437,5
132452,5
132489,5
132497,5
132510,5
132518,5
132538,5
132548,5
132571,5
132591,5
132642,5
132647,5
132679,5
132692,5
132700,5
132742,5
132761,5
132768,5
132790,5
132833,5
132880,5
132904,5
132978,5
132983,5
132989,5
133010,5
133030,5
133064,5
133078,5
133090,5
133133,5
133137,5
133177,5
133201,5
133238,5
133255,5
133323,5
133344,5
133348,5
133400,5
133428,5
133454,5
133475,5
133506,5
133511,5
133540,5
133548,5
133554,5
133600,5
133638,5
133646,5
133649,5
133653,5
133672,5
133684,5
133711,5
133737,5
133742,5
133766,5
133794,5
133833,5
133840,5
133852,5
133865,5
133866,5
133887,5
133897,5
133901,5
133916,5
133928,5
133938,5
133968,5
133974,5
134002,5
134031,5
134032,5
134055,5
134097,5
134124,5
134142,5
134175,5
134193,5
134206,5
134263,5
134283,5
134311,5
134324,5
134413,5
134431,5
134518,5
134522,5
134536,5
134544,5
134548,5
134559,5
134629,5
134685,5
134689,5
134692,5
134721,5
134802,5
134813,5
134818,5
134854,5
134859,5
134862,5
134869,5
134913,5
134914,5
134920,5
134923,5
134924,5
134939,5
134965,5
134967,5
134978,5
135002,5
135020,5
135021,5
135032,5
135043,5
135046,5
135053,5
135063,5
135070,5
135139,5
135170,5
135188,5
135203,5
135234,5
135336,5
135348,5
135350,5
135366,5
135375,5
135455,5
135488,5
135500,5
135501,5
135515,5
135548,5
135554,5
135576,5
135620,5
135624,5
135625,5
135633,5
135643,5
135659,5
135662,5
135686,5
135709,5
135712,5
135722,5
135724,5
135732,5
135739,5
135740,5
135744,5
135747,5
135783,5
135815,5
135846,5
135849,5
135885,5
135893,5
135915,5
135916,5
135952,5
135973,5
135981,5
136000,5
136001,5
136005,5
136015,5
136024,5
136035,5
136040,5
136057,5
136110,5
136112,5
136113,5
136132,5
136151,5
136172,5
136199,5
136207,5
136212,5
136299,5
136316,5
136377,5
136378,5
136390,5
136438,5
136455,5
136471,5
136474,5
136477,5
136483,5
136514,5
136552,5
136554,5
136556,5
136558,5
136560,5
136585,5
136597,5
136610,5
136623,5
136652,5
136668,5
136681,5
136718,5
136730,5
136741,5
136751,5
136772,5
136797,5
136824,5
136832,5
136835,5
136836,5
136841,5
136846,5
136859,5
136865,5
136883,5
136920,5
136925,5
136969,5
136972,5
136974,5
136993,5
137000,5
137001,5
137020,5
137022,5
137052,5
137053,5
137076,5
137090,5
137095,5
137100,5
137107,5
137142,5
137161,5
137191,5
137195,5
137250,5
137292,5
137296,5
137308,5
137343,5
137344,5
137368,5
137369,5
137371,5
137392,5
137407,5
137457,5
137465,5
137515,5
137574,5
137588,5
137599,5
137603,5
137605,5
137631,5
137726,5
137729,5
137733,5
137739,5
137757,5
137801,5
137843,5
137847,5
137856,5
137937,5
137958,5
138009,5
138028,5
138034,5
138061,5
138095,5
138096,5
138103,5
138109,5
138135,5
138136,5
138141,5
138172,5
138202,5
138225,5
138236,5
138251,5
138273,5
138283,5
138301,5
138307,5
138318,5
138324,5
138340,5
138366,5
138374,5
138381,5
138383,5
138435,5
138469,5
138477,5
138481,5
138486,5
138495,5
138516,5
138537,5
138569,5
138589,5
138604,5
138634,5
138637,5
138639,5
138645,5
138653,5
138654,5
138657,5
138660,5
138675,5
138688,5
138693,5
138722,5
138757,5
138795,5
138836,5
138874,5
138879,5
138886,5
138891,5
138905,5
138930,5
138944,5
138963,5
138971,5
139000,5
139025,5
139043,5
139059,5
139145,5
139149,5
139170,5
139221,5
139261,5
139280,5
139287,5
139307,5
139309,5
139314,5
139322,5
139341,5
139358,5
139399,5
139401,5
139414,5
139460,5
139490,5
139496,5
139503,5
139510,5
139524,5
139546,5
139555,5
139557,5
139559,5
139564,5
139633,5
139634,5
139653,5
139706,5
139733,5
139774,5
139791,5
139800,5
139804,5
139805,5
139845,5
139849,5
139864,5
139868,5
139893,5
139918,5
139924,5
139954,5
139993,5
140041,5
140061,5
140069,5
140073,5
140075,5
140089,5
140101,5
140127,5
140157,5
140178,5
140235,5
140251,5
140290,5
140291,5
140330,5
140334,5
140354,5
140366,5
140371,5
140405,5
140415,5
140419,5
140424,5
140428,5
140467,5
140488,5
140501,5
140536,5
140538,5
140540,5
140545,5
140551,5
140553,5
140571,5
140606,5
140619,5
140629,5
140641,5
140680,5
140682,5
140727,5
140754,5
140760,5
140775,5
140784,5
140833,5
140851,5
140852,5
140854,5
140882,5
140886,5
140924,5
140945,5
140965,5
141026,5
141027,5
141032,5
141062,5
141108,5
141122,5
141152,5
141221,5
141224,5
141237,5
141271,5
141321,5
141348,5
141373,5
141409,5
141555,5
141630,5
141643,5
141645,5
141667,5
141685,5
141697,5
141758,5
141779,5
141809,5
141818,5
141823,5
141826,5
141860,5
141874,5
141880,5
141882,5
141888,5
141914,5
141932,5
141946,5
141985,5
142021,5
142065,5
142102,5
142118,5
142125,5
142139,5
142145,5
142160,5
142184,5
142233,5
142281,5
142301,5
142313,5
142314,5
142335,5
142347,5
142356,5
142363,5
142376,5
142410,5
142417,5
142440,5
142470,5
142542,5
142548,5
142577,5
142582,5
142626,5
142638,5
142643,5
142672,5
142693,5
142694,5
142711,5
142721,5
142727,5
142773,5
142811,5
142824,5
142843,5
142844,5
142878,5
142944,5
142988,5
143089,5
143115,5
143117,5
143132,5
143135,5
143143,5
143146,5
143196,5
143207,5
143231,5
143247,5
143277,5
143285,5
143294,5
143332,5
143347,5
143360,5
143371,5
143418,5
143439,5
143472,5
143484,5
143500,5
143531,5
143546,5
143563,5
143604,5
143657,5
143692,5
143700,5
143714,5
143715,5
143724,5
143748,5
143755,5
143772,5
143814,5
143830,5
143836,5
143895,5
143901,5
143940,5
143962,5
143968,5
144001,5
144063,5
144071,5
144090,5
144101,5
144102,5
144107,5
144111,5
144112,5
144159,5
144209,5
144244,5
144248,5
144279,5
144308,5
144335,5
144355,5
144362,5
144370,5
144372,5
144373,5
144392,5
144395,5
144406,5
144414,5
144416,5
144459,5
144462,5
144545,5
144550,5
144557,5
144571,5
144605,5
144623,5
144660,5
144661,5
144673,5
144680,5
144722,5
144761,5
144766,5
144777,5
144779,5
144783,5
144811,5
144840,5
144858,5
144873,5
144883,5
144888,5
144893,5
144898,5
144900,5
144901,5
144913,5
144921,5
144962,5
145001,5
145037,5
145076,5
145083,5
145084,5
145085,5
145086,5
145139,5
145143,5
145149,5
145190,5
145240,5
145256,5
145258,5
145307,5
145366,5
145391,5
145402,5
145435,5
145443,5
145487,5
145545,5
145557,5
145566,5
145576,5
145591,5
145606,5
145618,5
145631,5
145670,5
145715,5
145756,5
145811,5
145832,5
145842,5
145850,5
145884,5
145906,5
145908,5
145920,5
145958,5
145976,5
145998,5
146008,5
146013,5
146014,5
146031,5
146033,5
146082,5
146096,5
146097,5
146138,5
146142,5
146148,5
146160,5
146180,5
146197,5
146201,5
146204,5
146260,5
146263,5
146358,5
146407,5
146454,5
146463,5
146515,5
146540,5
146567,5
146592,5
146629,5
146643,5
146646,5
146662,5
146692,5
146697,5
146704,5
146770,5
146775,5
146811,5
146828,5
146831,5
146856,5
146884,5
146897,5
146898,5
146966,5
146976,5
146996,5
146999,5
147061,5
147114,5
147156,5
147160,5
147171,5
147196,5
147205,5
147268,5
147292,5
147320,5
147340,5
147345,5
147356,5
147374,5
147413,5
147433,5
147443,5
147457,5
147470,5
147488,5
147515,5
147525,5
147531,5
147541,5
147612,5
147681,5
147766,5
147784,5
147815,5
147816,5
147846,5
147859,5
147879,5
147894,5
147914,5
147937,5
147980,5
147986,5
148015,5
148100,5
148120,5
148144,5
148154,5
148159,5
148189,5
148242,5
148256,5
148292,5
148306,5
148343,5
148353,5
148369,5
148379,5
148382,5
148390,5
148393,5
148412,5
148415,5
148432,5
148448,5
148454,5
148474,5
148484,5
148497,5
148501,5
148547,5
148574,5
148621,5
148636,5
148651,5
148652,5
148657,5
148659,5
148688,5
148696,5
148703,5
148721,5
148737,5
148749,5
148751,5
148755,5
148757,5
148791,5
148821,5
148829,5
148857,5
148881,5
148883,5
148905,5
148913,5
148943,5
148964,5
149012,5
149031,5
149049,5
149099,5
149110,5
149130,5
149143,5
149160,5
149161,5
149188,5
149189,5
149200,5
149205,5
149211,5
149230,5
149238,5
149266,5
149277,5
149281,5
149351,5
149372,5
149409,5
149475,5
149481,5
149487,5
149589,5
149593,5
149601,5
149635,5
149673,5
149678,5
149681,5
149685,5
149714,5
149722,5
149733,5
149741,5
149793,5
149799,5
149810,5
149811,5
149828,5
149840,5
149845,5
149864,5
149867,5
149882,5
149906,5
149910,5
149930,5
149937,5
149948,5
149953,5
149954,5
150001,5
150019,5
150023,5
150031,5
150052,5
150088,5
150165,5
150169,5
150177,5
150200,5
150202,5
150220,5
150239,5
150266,5
150272,5
150284,5
150296,5
150315,5
150341,5
150344,5
150377,5
150397,5
150404,5
150426,5
150467,5
150482,5
150503,5
150529,5
150550,5
150558,5
150567,5
150571,5
150587,5
150618,5
150635,5
150660,5
150662,5
150675,5
150702,5
150712,5
150730,5
150731,5
150733,5
150747,5
150748,5
150755,5
150766,5
150812,5
150821,5
150835,5
150870,5
150890,5
150892,5
150922,5
150942,5
150946,5
150956,5
150980,5
150995,5
151019,5
151083,5
151087,5
151106,5
151135,5
151145,5
151163,5
151173,5
151201,5
151202,5
151208,5
151224,5
151273,5
151276,5
151297,5
151299,5
151351,5
151352,5
151354,5
151384,5
151394,5
151452,5
151456,5
151463,5
151480,5
151482,5
151495,5
151538,5
151561,5
151576,5
151593,5
151597,5
151609,5
151631,5
151641,5
151651,5
151726,5
151737,5
151745,5
151748,5
151780,5
151804,5
151846,5
151852,5
151856,5
151896,5
151946,5
151947,5
151955,5
151957,5
151974,5
151978,5
151987,5
151997,5
151999,5
152051,5
152066,5
152067,5
152077,5
152162,5
152163,5
152173,5
152182,5
152186,5
152242,5
152248,5
152290,5
152306,5
152342,5
152348,5
152351,5
152354,5
152399,5
152451,5
152503,5
152505,5
152509,5
152527,5
152535,5
152571,5
152577,5
152597,5
152610,5
152672,5
152676,5
152697,5
152723,5
152728,5
152731,5
152749,5
152785,5
152809,5
152830,5
152851,5
152889,5
152907,5
152915,5
152922,5
152926,5
152933,5
152941,5
152975,5
153042,5
153048,5
153074,5
153089,5
153099,5
153114,5
153220,5
153222,5
153225,5
153280,5
153292,5
153371,5
153386,5
153414,5
153422,5
153431,5
153453,5
153464,5
153491,5
153493,5
153541,5
153550,5
153552,5
153560,5
153587,5
153604,5
153626,5
153630,5
153648,5
153717,5
153731,5
153744,5
153778,5
153785,5
153794,5
153827,5
153845,5
153857,5
153859,5
153862,5
153872,5
153885,5
153893,5
153931,5
153985,5
154015,5
154044,5
154049,5
154050,5
154100,5
154148,5
154163,5
154208,5
154214,5
154217,5
154244,5
154279,5
154290,5
154309,5
154373,5
154378,5
154379,5
154387,5
154394,5
154395,5
154418,5
154458,5
154498,5
154502,5
154546,5
154553,5
154566,5
154623,5
154628,5
154658,5
154715,5
154719,5
154739,5
154806,5
154809,5
154846,5
154893,5
154919,5
154968,5
154991,5
154992,5
155015,5
155016,5
155044,5
155073,5
155077,5
155139,5
155165,5
155202,5
155249,5
155250,5
155255,5
155281,5
155300,5
155303,5
155306,5
155310,5
155314,5
155354,5
155383,5
155492,5
155499,5
155515,5
155532,5
155536,5
155584,5
155589,5
155658,5
155695,5
155716,5
155742,5
155760,5
155797,5
155809,5
155822,5
155880,5
155887,5
155914,5
155916,5
155918,5
155931,5
155954,5
156004,5
156043,5
156055,5
156070,5
156079,5
156084,5
156089,5
156108,5
156120,5
156140,5
156143,5
156151,5
156164,5
156183,5
156185,5
156196,5
156240,5
156312,5
156328,5
156341,5
156369,5
156415,5
156425,5
156486,5
156491,5
156517,5
156530,5
156534,5
156545,5
156558,5
156594,5
156595,5
156604,5
156606,5
156617,5
156618,5
156623,5
156635,5
156664,5
156694,5
156697,5
156713,5
156716,5
156742,5
156807,5
156813,5
156814,5
156828,5
156853,5
156861,5
156915,5
156918,5
156939,5
156969,5
156981,5
157066,5
157072,5
157085,5
157090,5
157121,5
157129,5
157135,5
157142,5
157145,5
157149,5
157157,5
157188,5
157194,5
157236,5
157253,5
157281,5
157293,5
157307,5
157318,5
157376,5
157457,5
157482,5
157489,5
157524,5
157546,5
157557,5
157586,5
157589,5
157609,5
157614,5
157632,5
157654,5
157669,5
157671,5
157679,5
157686,5
157689,5
157705,5
157709,5
157752,5
157763,5
157786,5
157801,5
157802,5
157819,5
157822,5
157870,5
157873,5
157889,5
157905,5
157930,5
157958,5
157993,5
157997,5
157999,5
158008,5
158033,5
158041,5
158042,5
158047,5
158106,5
158108,5
158162,5
158204,5
158215,5
158234,5
158242,5
158286,5
158294,5
158357,5
158375,5
158411,5
158430,5
158455,5
158516,5
158535,5
158551,5
158556,5
158564,5
158592,5
158638,5
158660,5
158664,5
158668,5
158675,5
158685,5
158698,5
158699,5
158718,5
158725,5
158732,5
158740,5
158746,5
158774,5
158779,5
158784,5
158802,5
158806,5
158835,5
158838,5
158856,5
158916,5
158918,5
158942,5
158944,5
158970,5
158973,5
159002,5
159039,5
159072,5
159089,5
159095,5
159097,5
159102,5
159135,5
159137,5
159204,5
159206,5
159232,5
159354,5
159378,5
159405,5
159410,5
159426,5
159429,5
159436,5
159437,5
159451,5
159453,5
159496,5
159497,5
159500,5
159511,5
159517,5
159580,5
159607,5
159627,5
159680,5
159696,5
159760,5
159789,5
159800,5
159810,5
159829,5
159850,5
159852,5
159909,5
159970,5
159995,5
160018,5
160027,5
160080,5
160087,5
160112,5
160165,5
160170,5
160174,5
160179,5
160196,5
160198,5
160276,5
160298,5
160310,5
160319,5
160325,5
160333,5
160340,5
160408,5
160425,5
160449,5
160479,5
160481,5
160511,5
160520,5
160592,5
160635,5
160640,5
160664,5
160666,5
160687,5
160689,5
160713,5
160761,5
160811,5
160917,5
160938,5
160954,5
160992,5
161033,5
161036,5
161041,5
161052,5
161060,5
161065,5
161089,5
161119,5
161121,5
161127,5
161164,5
161176,5
161183,5
161197,5
161200,5
161220,5
161229,5
161241,5
161264,5
161268,5
161296,5
161350,5
161361,5
161412,5
161470,5
161479,5
161523,5
161536,5
161590,5
161671,5
161700,5
161713,5
161734,5
161748,5
161773,5
161800,5
161804,5
161810,5
161823,5
161850,5
161863,5
161869,5
161901,5
161912,5
161938,5
161939,5
161968,5
161974,5
162004,5
162012,5
162016,5
162062,5
162074,5
162077,5
162079,5
162083,5
162132,5
162138,5
162148,5
162154,5
162181,5
162206,5
162218,5
162240,5
162289,5
162326,5
162331,5
162356,5
162361,5
162367,5
162396,5
162407,5
162419,5
162431,5
162458,5
162468,5
162481,5
162529,5
162538,5
162560,5
162562,5
162591,5
162598,5
162647,5
162656,5
162673,5
162676,5
162698,5
162705,5
162717,5
162730,5
162801,5
162906,5
162925,5
162958,5
162967,5
163076,5
163093,5
163098,5
163104,5
163132,5
163146,5
163152,5
163174,5
163189,5
163200,5
163209,5
163230,5
163235,5
163246,5
163253,5
163259,5
163287,5
163298,5
163375,5
163386,5
163394,5
163413,5
163421,5
163454,5
163466,5
163479,5
163524,5
163525,5
163565,5
163598,5
163620,5
163643,5
163645,5
163655,5
163658,5
163664,5
163674,5
163764,5
163771,5
163790,5
163820,5
163823,5
163833,5
163839,5
163843,5
163872,5
163901,5
163919,5
163944,5
163948,5
163956,5
163961,5
10032,10
10054,10
10055,10
10086,10
10088,10
10158,10
10216,10
10241,10
10258,10
10319,10
10346,10
10355,10
10379,10
10387,10
10396,10
10404,10
10429,10
10460,10
10474,10
10480,10
10508,10
10559,10
10561,10
10574,10
10663,10
10688,10
10690,10
10704,10
10716,10
10717,10
10719,10
10785,10
10922,10
10933,10
10957,10
10967,10
10968,10
10993,10
11013,10
11025,10
11055,10
11059,10
11076,10
11077,10
11128,10
11163,10
11166,10
11172,10
11187,10
11192,10
11209,10
11224,10
11255,10
11264,10
11297,10
11311,10
11339,10
11347,10
11406,10
11422,10
11429,10
11475,10
11489,10
11543,10
11564,10
11568,10
11632,10
11635,10
11652,10
11734,10
11755,10
11756,10
11757,10
11771,10
11775,10
11857,10
11870,10
11901,10
11959,10
11962,10
12000,10
12006,10
12020,10
12038,10
12045,10
12097,10
12101,10
12183,10
12201,10
12202,10
12203,10
12218,10
12224,10
12236,10
12264,10
12278,10
12297,10
12300,10
12320,10
12329,10
12338,10
12443,10
12459,10
12476,10
12519,10
12520,10
12542,10
12547,10
12551,10
12563,10
12569,10
12597,10
12606,10
12620,10
12621,10
12639,10
12644,10
12661,10
12686,10
12699,10
12723,10
12748,10
12763,10
12786,10
12788,10
12806,10
12852,10
12862,10
12917,10
12923,10
12931,10
12933,10
12952,10
12954,10
12961,10
12977,10
12980,10
13012,10
13037,10
13039,10
13052,10
13084,10
13097,10
13102,10
13106,10
13118,10
13137,10
13191,10
13203,10
13211,10
13254,10
13257,10
13313,10
13318,10
13369,10
13378,10
13389,10
13416,10
13420,10
13437,10
13440,10
13446,10
13455,10
13466,10
13467,10
13472,10
13511,10
13523,10
13524,10
13544,10
13548,10
13557,10
13566,10
13584,10
13636,10
13645,10
13646,10
13649,10
13697,10
13700,10
13706,10
13725,10
13726,10
13732,10
13763,10
13802,10
13815,10
13823,10
13832,10
13867,10
13873,10
13885,10
13901,10
13921,10
13960,10
13967,10
13968,10
13982,10
13989,10
14007,10
14012,10
14043,10
14048,10
14049,10
14069,10
14087,10
14093,10
14101,10
14131,10
14134,10
14137,10
14155,10
14157,10
14162,10
14167,10
14168,10
14171,10
14202,10
14213,10
14249,10
14258,10
14275,10
14308,10
14318,10
14319,10
14358,10
14392,10
14407,10
14414,10
14422,10
14427,10
14472,10
14480,10
14497,10
14543,10
14563,10
14575,10
14628,10
14629,10
14678,10
14708,10
14722,10
14724,10
14736,10
14792,10
14801,10
14803,10
14808,10
14836,10
14851,10
14866,10
14869,10
14882,10
14891,10
14892,10
14912,10
14918,10
14929,10
14946,10
14947,10
14952,10
14958,10
15012,10
15086,10
15094,10
15104,10
15132,10
15181,10
15187,10
15203,10
15212,10
15232,10
15245,10
15258,10
15260,10
15264,10
15266,10
15267,10
15269,10
15281,10
15282,10
15284,10
15314,10
15316,10
15353,10
15368,10
15377,10
15446,10
15455,10
15473,10
15474,10
15475,10
15486,10
15495,10
15507,10
15527,10
15551,10
15558,10
15561,10
15563,10
15587,10
15593,10
15637,10
15667,10
15669,10
15685,10
15722,10
15734,10
15819,10
15844,10
15850,10
15897,10
15902,10
15961,10
15994,10
16018,10
16031,10
16058,10
16073,10
16125,10
16208,10
16214,10
16218,10
16223,10
16226,10
16231,10
16257,10
16271,10
16333,10
16373,10
16400,10
16409,10
16419,10
16457,10
16461,10
16484,10
16505,10
16546,10
16554,10
16555,10
16566,10
16572,10
16603,10
16613,10
16615,10
16619,10
16623,10
16634,10
16653,10
16659,10
16685,10
16689,10
16697,10
16720,10
16779,10
16787,10
16795,10
16796,10
16831,10
16848,10
16855,10
16857,10
16888,10
16913,10
16923,10
16927,10
16934,10
16953,10
16955,10
16986,10
17038,10
17052,10
17053,10
17062,10
17067,10
17077,10
17081,10
17159,10
17167,10
17178,10
17191,10
17221,10
17330,10
17333,10
17351,10
17374,10
17414,10
17425,10
17443,10
17466,10
17493,10
17507,10
17530,10
17563,10
17578,10
17592,10
17600,10
17601,10
17611,10
17628,10
17630,10
17662,10
17702,10
17716,10
17757,10
17759,10
17770,10
17777,10
17779,10
17791,10
17792,10
17808,10
17834,10
17845,10
17869,10
17874,10
17942,10
17946,10
18002,10
18014,10
18023,10
18029,10
18054,10
18063,10
18073,10
18093,10
18116,10
18170,10
18172,10
18187,10
18208,10
18236,10
18265,10
18275,10
18290,10
18308,10
18336,10
18351,10
18354,10
18365,10
18379,10
18385,10
18400,10
18402,10
18469,10
18483,10
18491,10
18508,10
18518,10
18521,10
18555,10
18559,10
18587,10
18631,10
18680,10
18703,10
18723,10
18780,10
18789,10
18817,10
18843,10
18876,10
18888,10
18897,10
18899,10
18933,10
18948,10
18949,10
18967,10
19012,10
19046,10
19049,10
19076,10
19087,10
19099,10
19106,10
19114,10
19133,10
19156,10
19190,10
19221,10
19223,10
19257,10
19262,10
19264,10
19265,10
19272,10
19287,10
19312,10
19322,10
19335,10
19338,10
19343,10
19349,10
19350,10
19373,10
19389,10
19397,10
19428,10
19440,10
19443,10
19472,10
19499,10
19508,10
19520,10
19538,10
19548,10
19611,10
19637,10
19647,10
19658,10
19700,10
19750,10
19769,10
19802,10
19808,10
19821,10
19838,10
19879,10
19951,10
19968,10
19982,10
19998,10
20000,10
20015,10
20030,10
20051,10
20063,10
20067,10
20085,10
20097,10
20101,10
20107,10
20122,10
20163,10
20170,10
20265,10
20268,10
20280,10
20292,10
20309,10
20312,10
20313,10
20338,10
20360,10
20364,10
20365,10
20368,10
20382,10
20427,10
20434,10
20484,10
20485,10
20488,10
20499,10
20517,10
20519,10
20535,10
20576,10
20618,10
20633,10
20639,10
20664,10
20667,10
20682,10
20727,10
20746,10
20751,10
20779,10
20878,10
20907,10
20927,10
20939,10
20962,10
20982,10
20996,10
20997,10
20999,10
21042,10
21064,10
21066,10
21074,10
21084,10
21117,10
21118,10
21147,10
21227,10
21243,10
21276,10
21278,10
21288,10
21294,10
21300,10
21304,10
21318,10
21350,10
21357,10
21375,10
21394,10
21398,10
21443,10
21456,10
21458,10
21498,10
21517,10
21558,10
21607,10
21614,10
21629,10
21652,10
21665,10
21667,10
21675,10
21684,10
21707,10
21739,10
21753,10
21756,10
21774,10
21810,10
21811,10
21814,10
21857,10
21867,10
21874,10
21902,10
21903,10
21962,10
21974,10
22028,10
22061,10
22076,10
22138,10
22152,10
22158,10
22168,10
22170,10
22206,10
22221,10
22229,10
22269,10
22273,10
22286,10
22293,10
22319,10
22359,10
22398,10
22402,10
22404,10
22422,10
22426,10
22432,10
22449,10
22475,10
22491,10
22493,10
22496,10
22503,10
22506,10
22539,10
22544,10
22569,10
22594,10
22601,10
22617,10
22630,10
22641,10
22644,10
22699,10
22703,10
22764,10
22767,10
22791,10
22803,10
22834,10
22847,10
22929,10
22939,10
22957,10
22991,10
23001,10
23005,10
23034,10
23055,10
23063,10
23068,10
23074,10
23134,10
23143,10
23160,10
23185,10
23191,10
23212,10
23223,10
23237,10
23244,10
23254,10
23277,10
23325,10
23334,10
23338,10
23364,10
23388,10
23408,10
23410,10
23456,10
23477,10
23531,10
23555,10
23571,10
23578,10
23656,10
23678,10
23729,10
23733,10
23778,10
23805,10
23814,10
23849,10
23882,10
23893,10
23922,10
23978,10
23981,10
24005,10
24015,10
24031,10
24110,10
24147,10
24161,10
24202,10
24212,10
24316,10
24412,10
24465,10
24466,10
24474,10
24512,10
24520,10
24537,10
24538,10
24610,10
24615,10
24617,10
24629,10
24634,10
24697,10
24701,10
24716,10
24749,10
24750,10
24781,10
24798,10
24828,10
24834,10
24877,10
24898,10
24908,10
24923,10
24937,10
24954,10
24958,10
24992,10
25007,10
25016,10
25046,10
25061,10
25076,10
25080,10
25085,10
25105,10
25118,10
25129,10
25137,10
25140,10
25150,10
25164,10
25195,10
25238,10
25248,10
25311,10
25322,10
25359,10
25391,10
25406,10
25429,10
25493,10
25518,10
25534,10
25561,10
25585,10
25586,10
25588,10
25596,10
25602,10
25610,10
25613,10
25638,10
25644,10
25649,10
25663,10
25671,10
25674,10
25702,10
25718,10
25726,10
25747,10
25756,10
25768,10
25776,10
25780,10
25791,10
25796,10
25823,10
25862,10
25898,10
25910,10
25925,10
25940,10
25957,10
25978,10
26004,10
26013,10
26017,10
26022,10
26066,10
26067,10
26083,10
26131,10
26133,10
26137,10
26148,10
26216,10
26222,10
26231,10
26242,10
26245,10
26246,10
26259,10
26282,10
26284,10
26288,10
26325,10
26346,10
26348,10
26354,10
26367,10
26389,10
26393,10
26436,10
26474,10
26499,10
26515,10
26527,10
26545,10
26644,10
26719,10
26722,10
26724,10
26732,10
26737,10
26770,10
26774,10
26788,10
26827,10
26828,10
26839,10
26840,10
26842,10
26844,10
26888,10
26899,10
26916,10
26969,10
26978,10
26987,10
26996,10
27067,10
27071,10
27077,10
27078,10
27105,10
27113,10
27147,10
27165,10
27191,10
27196,10
27293,10
27308,10
27314,10
27325,10
27351,10
27392,10
27408,10
27426,10
27431,10
27441,10
27445,10
27448,10
27454,10
27462,10
27492,10
27518,10
27521,10
27522,10
27537,10
27553,10
27576,10
27605,10
27633,10
27675,10
27688,10
27694,10
27708,10
27709,10
27712,10
27713,10
27737,10
27753,10
27758,10
27759,10
27770,10
27774,10
27785,10
27800,10
27803,10
27820,10
27841,10
27844,10
27866,10
27881,10
27907,10
27925,10
27961,10
27973,10
27977,10
27993,10
28020,10
28029,10
28128,10
28131,10
28133,10
28137,10
28143,10
28158,10
28205,10
28206,10
28235,10
28254,10
28277,10
28307,10
28308,10
28310,10
28321,10
28333,10
28411,10
28423,10
28444,10
28451,10
28464,10
28480,10
28489,10
28540,10
28547,10
28574,10
28613,10
28656,10
28662,10
28666,10
28692,10
28697,10
28713,10
28721,10
28722,10
28764,10
28767,10
28781,10
28784,10
28799,10
28802,10
28841,10
28856,10
28894,10
28911,10
28919,10
28941,10
28950,10
28957,10
28975,10
28995,10
29027,10
29045,10
29048,10
29081,10
29124,10
29126,10
29149,10
29155,10
29167,10
29169,10
29180,10
29185,10
29196,10
29198,10
29212,10
29215,10
29222,10
29264,10
29288,10
29304,10
29306,10
29322,10
29332,10
29359,10
29365,10
29368,10
29372,10
29377,10
29401,10
29439,10
29453,10
29464,10
29480,10
29485,10
29486,10
29505,10
29515,10
29525,10
29528,10
29541,10
29544,10
29576,10
29586,10
29589,10
29590,10
29591,10
29596,10
29664,10
29668,10
29708,10
29745,10
29759,10
29768,10
29784,10
29785,10
29800,10
29817,10
29826,10
29842,10
29851,10
29868,10
29878,10
29906,10
29962,10
29977,10
30025,10
30034,10
30056,10
30117,10
30128,10
30225,10
30237,10
30239,10
30261,10
30278,10
30313,10
30333,10
30366,10
30372,10
30374,10
30381,10
30403,10
30446,10
30452,10
30458,10
30507,10
30514,10
30523,10
30552,10
30553,10
30571,10
30596,10
30607,10
30632,10
30672,10
30683,10
30702,10
30708,10
30715,10
30727,10
30766,10
30782,10
30825,10
30839,10
30856,10
30875,10
30879,10
30880,10
30903,10
30912,10
30918,10
30956,10
30971,10
31001,10
31003,10
31009,10
31011,10
31013,10
31017,10
31035,10
31040,10
31055,10
31068,10
31070,10
31108,10
31141,10
31200,10
31206,10
31235,10
31238,10
31240,10
31245,10
31259,10
31307,10
31367,10
31377,10
31406,10
31496,10
31499,10
31517,10
31536,10
31558,10
31577,10
31585,10
31600,10
31651,10
31652,10
31664,10
31694,10
31728,10
31801,10
31815,10
31816,10
31864,10
31881,10
31942,10
31961,10
31993,10
32000,10
32002,10
32023,10
32035,10
32061,10
32071,10
32081,10
32104,10
32108,10
32143,10
32153,10
32159,10
32165,10
32190,10
32199,10
32212,10
32233,10
32252,10
32268,10
32285,10
32348,10
32351,10
32359,10
32372,10
32401,10
32407,10
32447,10
32448,10
32470,10
32496,10
